#Position (bp)	Coverage
5.30832325E8	0.07642072388528781
5.38581702E8	0.023130504555398453
5.46331079E8	0.06007605514611045
5.54080456E8	0.017575348315096814
5.61829833E8	0.046348500014904426
5.6957921E8	0.18058122607791569
5.77328587E8	0.10906799346579732
5.85077964E8	0.06152404251335301
5.92827341E8	0.03450999996515849
6.00576718E8	0.018781767876307993
6.08326095E8	0.0645871274555361
6.16075472E8	0.06283330905181152
6.23824849E8	0.08366001550834344
6.31574226E8	0.08868403227769149
6.39323603E8	0.155618445198885
6.4707298E8	0.051457297793100015
6.5108188E8	0.1681227018549081
6.549565685E8	0.0
6.62571734E8	0.0
6.70321111E8	0.03500436228615539
6.78070488E8	0.07728543855848025
6.85819865E8	0.03816758431032585
6.93569242E8	0.06804650231883157
7.01318619E8	0.0773802848925791
7.09067996E8	0.009405143148926681
7.16817373E8	0.006678343304242392
7.2456675E8	0.03328796624554464
7.32316127E8	0.018582397010753253
7.40065504E8	0.01134517006980045
7.47814881E8	0.049749547608794874
7.55564258E8	0.022317277892145396
7.62509683E8	0.06553753472497559
7.663843715E8	0.0
7.71063012E8	0.0
7.78812389E8	1.1613836828431498E-5
7.86561766E8	0.1232419070591094
7.94311143E8	0.02045325708118214
8.0206052E8	0.047345483385309556
8.09809897E8	0.014979655783942374
8.17559274E8	0.08739709011446985
8.25308651E8	0.057014260630241634
8.33058028E8	0.09142425255604418
8.40807405E8	0.11381985932546577
8.48556782E8	0.01845967746826616
8.56306159E8	0.0932713687822905
8.64055536E8	0.08544532031413622
8.70277181E8	0.13519296160793776
8.72724992E8	0.0035694986341710086
8.72931433E8	0.03356963248142518
8.731340445E8	4.637979902087091E-4
8.73326804E8	0.030537580496059414
8.73441596E8	0.0023612750885478157
8.73480431E8	0.004550625711035267
8.735866135E8	0.005728835136855506
8.73694888E8	0.0061729806351311185
8.746981795E8	0.0
8.7955429E8	0.0
8.87303667E8	3.484151048529449E-5
8.95053044E8	0.012941814548446926
9.02802421E8	0.03754934106315901
9.10551798E8	0.05683566562834664
9.18301175E8	0.09949793383390691
9.26050552E8	0.05455509520313698
9.33799929E8	0.0658117420277785
9.41549306E8	0.10379840856884366
9.49298683E8	0.11316019339361087
9.5704806E8	0.061354609538289334
9.64797437E8	0.08550467992459265
9.72190036E8	0.04445366077391679
9.759320705E8	0.005608502436151416
9.762888485E8	0.20899105944788698
9.80296191E8	0.1757022532262916
9.88045568E8	0.07860102818587869
9.95794945E8	0.06826832660225461
1.003544322E9	0.15912763051791132
1.011293699E9	0.013070857179873944
1.019043076E9	0.004629146317181369
1.026792453E9	0.05475524032448028
1.03454183E9	0.06161463044061478
1.042291207E9	0.093466739326271
1.050040584E9	0.06989323141718361
1.057789961E9	0.0656283724485207
1.0640795945E9	0.16863655279933912
1.067430919E9	4.8057438250196635E-5
1.0688906625E9	0.08326709517658838
1.073288715E9	0.23176366306607615
1.081038092E9	0.05087957393220126
1.088787469E9	0.08898224979891932
1.096536846E9	0.0989811180950417
1.104286223E9	0.10443678246651311
1.1120356E9	0.1904110485268687
1.119784977E9	0.10408475416798021
1.127534354E9	0.09511667841169684
1.135283731E9	0.1054354433911268
1.143033108E9	0.14957215270337215
1.149266268E9	0.2196337755194413
1.151717535E9	0.06541804290078722
1.15195075E9	0.004807024665377672
1.152147445E9	0.005597462483674068
1.153430447E9	0.03116750147649048
1.158531862E9	0.059630212854530115
1.166281239E9	0.04127196289456559
1.174030616E9	0.03651854852332
1.181779993E9	0.026716986410649526
1.18952937E9	0.03180939577465389
1.197278747E9	0.039282125517960995
1.205028124E9	0.04379668197843517
1.212777501E9	0.05330131699619208
1.220526878E9	0.014599754277021237
1.228276255E9	0.05308439633276327
1.2323639745E9	0.16529284470335304
1.236238663E9	0.3019816845240168
1.243775009E9	0.2772320923346483
1.251524386E9	0.20749435728833426
1.259273763E9	0.02608364517560573
1.26702314E9	0.11502137526668273
1.274772517E9	0.2737604584213673
1.282521894E9	0.2403424172033442
1.288795602E9	0.24068249549451348
1.291282149E9	0.007180600382736854
1.2913856925E9	0.0
1.2914655495E9	7.048761767516173E-4
1.2915628205E9	0.0013460963206700569
1.2916163385E9	0.002240143369175627
1.2916575315E9	0.01911869225302061
1.291766658E9	0.004601148583016649
1.291875052E9	0.4187998527426678
1.291916283E9	0.04300405110626363
1.2930415505E9	0.03126468545620327
1.298020648E9	0.045601859349467706
1.305770025E9	0.04765686325494294
1.313519402E9	0.056984709867644846
1.321268779E9	0.10203142781671352
1.329018156E9	0.04533564440083377
1.336767533E9	0.08837329762121522
1.34451691E9	0.031337099743631004
1.352266287E9	0.04912381988900527
1.360015664E9	0.09514739055797647
1.367765041E9	0.055247537963374345
1.375514418E9	0.05268152523744812
1.383263795E9	0.017431723866318544
1.391013172E9	0.09828286841639011
1.398762549E9	0.0348788038057769
1.406511926E9	0.05666545839749441
1.414261303E9	0.028969941712733812
1.42201068E9	0.05234833716310356
1.429760057E9	0.03573216272740377
1.437509434E9	0.03164654397379299
1.445258811E9	0.03270843578780591
1.453008188E9	0.04042905642608432
1.460757565E9	0.04581490873395371
1.468506942E9	0.054819890682825216
1.476256319E9	0.020173492656248366
1.484005696E9	0.04316024372023712
1.491755073E9	0.08715539326580704
1.49950445E9	0.040990908043317544
1.507253827E9	0.05931405840753392
1.515003204E9	0.05587933068684102
1.522752581E9	0.0808728237121513
1.53037897E9	0.09339364909325784
1.5342536585E9	0.0186318990470615
1.538251335E9	0.0997200162025928
1.546000712E9	0.023305615406244914
1.553750089E9	0.058197065389901666
1.561499466E9	0.026488451910392282
1.569248843E9	0.14722641574929185
1.57699822E9	0.07910481061896976
1.584747597E9	0.08679807421938564
1.592496974E9	0.06289744323963074
1.59747325E9	0.19632530325552897
1.6013479385E9	0.002269300685405977
1.607995728E9	0.003975545389003529
1.615745105E9	0.027074692584965216
1.623494482E9	0.018792865542610716
1.631243859E9	0.08581451128264891
1.638993236E9	0.08479249364174694
1.6440763725E9	0.13194940949052006
1.647951061E9	0.0
1.65449199E9	0.0010204691293248477
1.662241367E9	0.05444050534642978
1.669990744E9	0.08720804265942927
1.677740121E9	0.093087483032507
1.685489498E9	0.20885214385620934
1.6927337375E9	0.10371277953650204
1.6961786655E9	5.969990846014036E-4
1.696274814E9	0.017331439713068386
1.6963854715E9	0.2145384153260797
1.6965578825E9	0.008179339594062406
1.696661813E9	0.010417883254303801
1.6967741785E9	0.007899076517150395
1.6969170575E9	0.003466938885571756
1.697018664E9	0.004528301886792453
1.6970909575E9	0.0
1.69712795E9	0.0
1.697223072E9	0.0
1.697380707E9	0.0
1.7011602735E9	0.03385708193580465
1.708737629E9	0.1016578493987323
1.716487006E9	0.051030682853602294
1.724236383E9	0.04043460525923568
1.73198576E9	0.0669523498469619
1.739735137E9	0.0909811201597238
1.747484514E9	0.18691463842835365
1.755233891E9	0.04373461247271877
1.762983268E9	0.031176570710135795
1.770732645E9	0.03554737367920028
1.778482022E9	0.010028677143982026
1.786231399E9	0.014373284458866823
1.793980776E9	0.028472353325951234
1.801730153E9	0.048851410894062836
1.80947953E9	0.054877701781704515
1.817228907E9	0.05819061325833032
1.824978284E9	0.09596126243438666
1.832727661E9	0.0492104074946928
1.840477038E9	0.05099467995943416
1.848226415E9	0.05016932328882696
1.855975792E9	0.05103210232254799
1.863725169E9	0.021393719779022238
1.871474546E9	0.037708321585077094
1.879223923E9	0.06665697126362545
1.8869733E9	0.05021087501614646
1.893300577E9	0.12644844416419632
1.895830864E9	0.0011583235197590686
1.897252964E9	0.18161241266094988
1.902472054E9	0.08165830620964756
1.910221431E9	0.03749049762322829
1.917970808E9	0.0224390941362125
1.925720185E9	0.017595608008230856
1.933469562E9	0.06137086890984914
1.941218939E9	0.03247654617913156
1.948968316E9	0.034861124965271405
1.956717693E9	0.007985932288492353
1.96446707E9	0.02185336963216527
1.972216447E9	0.0505396756410225
1.979965824E9	0.06132376834937828
1.987715201E9	0.024920196810659746
1.995464578E9	0.049640506585239046
2.003213955E9	0.034201459033416495
2.010963332E9	0.02433098815556399
2.018712709E9	0.028522421866944918
2.026462086E9	0.021141054306688136
2.034211463E9	0.03506630274924036
2.04196084E9	0.035159084401236385
2.049710217E9	0.039672737563290573
2.057459594E9	0.027331487421504982
2.065208971E9	0.023508083294953904
2.072958348E9	0.023176701817449324
2.080707725E9	0.047341224978472464
2.0853527655E9	0.022871362701725965
2.086227972E9	0.0034047179663247644
2.0893323085E9	0.040599676877540854
2.096206479E9	0.026952360170372405
2.103955856E9	0.025234673703447386
2.111705233E9	0.005333977170035733
2.11945461E9	0.04362221634074585
2.127203987E9	0.0573226725193522
2.134953364E9	0.011510602723289885
2.142702741E9	0.049685542463607076
2.150452118E9	0.04419116530270756
2.158201495E9	0.05048160645688034
2.165950872E9	0.05593314146414609
2.173700249E9	0.02323490004422291
2.181449626E9	0.04986233086866209
2.189199003E9	0.021221964036592877
2.19694838E9	0.042203779736100074
2.204697757E9	0.030886740959950715
2.212447134E9	0.033056334722133145
2.220196511E9	0.09012853549388551
2.227945888E9	0.1272397768233498
2.235695265E9	0.07632149010172043
2.243444642E9	0.05530186491120512
2.251194019E9	0.016349830444434436
2.258943396E9	0.07789400360829006
2.265344585E9	0.15555251225954636
2.26791743E9	0.003883956024986784
2.269265618E9	0.04464284685524796
2.27444215E9	0.06971734631054857
2.282191527E9	0.09007949929394324
2.289940904E9	0.041667220474626544
2.297690281E9	0.25447748896459677
2.305439658E9	0.11275087016672437
2.313189035E9	0.10277006783900176
2.320938412E9	0.033712774588202384
2.328687789E9	0.014864936884603755
2.336437166E9	0.015374397193477617
2.344186543E9	0.03139491084251031
2.35193592E9	0.0373792628749382
2.359685297E9	0.03401641189995015
2.367434674E9	0.02330032465835641
2.375184051E9	0.07618289831556782
2.382933428E9	0.050003503507443245
2.390682805E9	0.0314904023897663
2.398432182E9	0.038019314326816205
2.406181559E9	0.06792184713687306
2.413930936E9	0.06475927032585975
2.421680313E9	0.05786207071871713
2.42942969E9	0.06977386698311361
2.436037066E9	0.05812318459392082
2.4399117545E9	0.13979716304976966
2.444928444E9	0.09689940236486107
2.452677821E9	0.026422769210995928
2.460427198E9	0.04756627532768118
2.468176575E9	0.06683453392446903
2.475925952E9	0.0514997528188395
2.483675329E9	0.07347958422980325
2.491424706E9	0.03011364655507146
2.499174083E9	0.004306281653350973
2.50692346E9	0.051396131585803605
2.514672837E9	0.08875758657760488
2.522422214E9	0.015355040798763564
2.530171591E9	0.04151727293690835
2.537920968E9	0.11393780429059007
2.545670345E9	0.06537815878618372
2.553419722E9	0.03355366502365287
2.561169099E9	0.01942594869239166
2.568918476E9	0.07079472324033274
2.576667853E9	0.07238285090530504
2.58441723E9	0.04981897254450261
2.592166607E9	0.0829424094349778
2.597078511E9	0.06790584984509006
2.6009531995E9	0.02439741276833295
2.607665361E9	0.05450425240635473
2.615414738E9	0.027181668926418216
2.623164115E9	0.0936553996534173
2.630913492E9	0.036727468543600345
2.638662869E9	0.0734091269530441
2.646412246E9	0.017509149445174753
2.654161623E9	0.035636025966990635
2.661911E9	0.052546933772869744
2.669660377E9	0.030334567540074513
2.677409754E9	0.03089732245572773
2.685159131E9	0.02529725937968949
2.692908508E9	0.046417279737455026
2.700657885E9	0.07046514835966813
2.708407262E9	0.020410673012811225
2.716156639E9	0.031792104062042664
2.723906016E9	0.06964288871221519
2.731655393E9	0.04727192908539615
2.739392222E9	0.12479517511079671
2.7432669105E9	0.014344915524386357
2.747154147E9	0.05984777873111606
2.754903524E9	0.01941601240977178
2.762652901E9	0.0349394538425476
2.770402278E9	0.016842902339117068
2.778151655E9	0.12442161479561518
2.785901032E9	0.008023483694237615
2.793650409E9	0.0
2.801399786E9	4.6455347313725993E-4
2.809149163E9	0.01578914021088405
2.81689854E9	0.04654116066362496
2.824647917E9	0.03244725350179763
2.832397294E9	0.06469126485909771
2.840146671E9	0.09467625591063643
2.847896048E9	0.030866481266816674
2.855645425E9	0.0651469143906665
2.863394802E9	0.04838943827355412
2.871144179E9	0.17331690018436322
2.8783339735E9	0.15833792343291586
2.8816691105E9	0.01123258948629624
2.8817081685E9	0.011825300888211489
2.881815618E9	0.004580282168000226
2.8819235655E9	0.0046094750320102434
2.881951375E9	0.0
2.8819607965E9	0.0
2.881963016E9	0.0
2.8819650695E9	0.0
2.8819667765E9	0.0
2.8819782505E9	0.0
2.8819911965E9	0.0
2.881994005E9	0.0
2.8819953275E9	0.0
2.8819971875E9	0.0
2.8819988245E9	0.0
2.882005523E9	0.0
2.8820305675E9	0.0
2.882050002E9	0.0
2.8820519145E9	0.0
2.882054482E9	0.0
2.882056241E9	0.0
2.882057828E9	0.0
2.882060061E9	0.0
2.8820622915E9	0.0
2.882064383E9	0.04405286343612335
2.882066127E9	0.0
2.88206734E9	0.0
2.8820687725E9	0.0
2.882070395E9	0.0
2.882267106E9	0.015824068193469893
2.882463753E9	0.5109489051094891
2.8824652565E9	0.10146561443066517
2.8824681035E9	0.826530612244898
2.882516555E9	0.04545992278158373
2.882619299E9	0.2638549397804542
2.882677579E9	0.0
2.882680814E9	0.0
2.8826831805E9	0.03882657463330457
2.8826854325E9	0.0
2.882687501E9	0.04613018964633521
2.8826891265E9	0.0
2.882701121E9	0.0
2.882740355E9	0.00968106276555693
2.882809418E9	0.01854348063681737
2.8828534285E9	0.015861825872400422
2.882860329E9	0.0
2.882867573E9	0.0
2.88287343E9	0.0
2.882877733E9	0.026744543498309254
2.882880309E9	0.04739336492890995
2.88288275E9	0.0
2.8828853255E9	0.0
2.882886906E9	0.0
2.882933057E9	0.003942656255133667
2.8829793125E9	0.0
2.882980713E9	0.0
2.8829822125E9	0.0
2.882984397E9	0.030313236780060628
2.882986658E9	0.0
2.8829909575E9	0.0
2.883009997E9	0.0
2.8830477505E9	0.0020236542699105095
2.88307233E9	0.0384204909284952
2.883076929E9	0.0
2.8830824375E9	0.0
2.8830887685E9	0.014615134784020786
2.883093368E9	0.0295955277869122
2.8830977865E9	0.015527950310559006
2.8831015105E9	0.0
2.8831028565E9	0.0
2.8831040605E9	0.0
2.883106094E9	0.06669136717302705
2.8831079675E9	0.0
2.8831092055E9	0.0
2.8831106335E9	0.0
2.8831118605E9	0.08771929824561403
2.883112934E9	0.16057091882247992
2.883114396E9	0.0
2.883116725E9	0.0
2.8831199175E9	0.0
2.8831258425E9	0.0
2.8831305265E9	0.0
2.883131573E9	0.0
2.8831327445E9	0.0
2.883134587E9	0.0
2.883136549E9	0.0
2.883137889E9	0.0
2.8831394005E9	0.0
2.8831409485E9	0.0
2.8831420415E9	0.0
2.8831434205E9	0.0
2.8831450565E9	0.0
2.8831466735E9	0.0
2.8831482025E9	0.0
2.8831496855E9	0.0
2.883151E9	0.0
2.8831524505E9	0.0
2.8831539105E9	0.0
2.883156513E9	0.021352313167259787
2.8831591885E9	0.0
2.8831610845E9	0.0
2.8831632375E9	0.0
2.883164788E9	0.0
2.8831667025E9	0.0
2.883169294E9	0.0
2.8831746925E9	0.0
2.8831825095E9	0.0
2.8832777785E9	0.11692983990901934
2.8834588255E9	0.08877331220214511
2.8836293255E9	0.021674639374049766
2.883800073E9	0.004490992971345573
2.8839686355E9	0.0
2.8840548555E9	0.0
2.884144479E9	0.0
2.8843319275E9	0.003417862127239412
2.8845214925E9	0.009081627807588205
2.884626674E9	0.0
2.8846808625E9	0.005414673765905605
2.884813473E9	4.5286436712204693E-4
2.884959501E9	0.0
2.885085541E9	0.009070351917056671
2.8852393455E9	0.0030231776956667787
2.8853891415E9	0.002388186437754574
2.885478385E9	0.0
2.8855237295E9	0.0
2.885575297E9	0.0022393073076061804
2.885613754E9	0.0024507801650191976
2.8856719105E9	0.0
2.885747331E9	0.012631401664538041
2.8858518155E9	0.0013070186903672723
2.886014044E9	0.0014298030941581566
2.8861957175E9	0.02036147852871897
2.886364595E9	0.008917323934047795
2.888481395E9	0.00909599202249848
2.89439231E9	0.01480596440204161
2.902141687E9	0.03885731717530325
2.909891064E9	0.025274289791295482
2.917640441E9	0.006211983234265154
2.925389818E9	0.0329176138933491
2.933139195E9	0.06102038912289336
2.940888572E9	0.028856513239709464
2.948637949E9	0.0092399685807001
2.956387326E9	0.024788057156078482
2.964136703E9	0.02147308099734985
2.97188608E9	0.005456825755154253
2.979635457E9	0.003085022189525687
2.987384834E9	0.02111331014093133
2.995134211E9	0.021193058487153225
3.002883588E9	0.025452755750559046
3.010632965E9	0.01310776337246207
3.018382342E9	0.036682432665232315
3.026131719E9	0.013963961231980326
3.033881096E9	0.019905213025511598
3.040120924E9	0.07048675141571988
3.0439956125E9	0.005832536737793871
3.04937985E9	0.0055518011318845375
3.057129227E9	0.009934346980408877
3.064878604E9	0.005947058711945489
3.072627981E9	9.279455625916767E-4
3.080377358E9	0.0
3.088126735E9	0.0
3.095857451E9	3.491935677325953E-4
3.0997320985E9	0.004752953813104189
