#Position (bp)	insert size
2.8846808625E9	188.0
2.884813473E9	0.0
2.884959501E9	0.0
2.885085541E9	131.42857142857142
2.8852393455E9	100.0
2.8853891415E9	102.0
2.885478385E9	0.0
2.8855237295E9	0.0
2.885575297E9	51.0
2.885613754E9	0.0
2.8856719105E9	0.0
2.885747331E9	177.8
2.8858518155E9	0.0
2.886014044E9	238.0
2.8861957175E9	222.10526315789474
2.886364595E9	124.11111111111111
2.888481395E9	145.52542372881356
2.89439231E9	148.63277693474961
2.902141687E9	146.4785067873303
2.909891064E9	154.2455516014235
2.917640441E9	163.0709219858156
2.925389818E9	151.43199481865284
2.933139195E9	140.67664670658684
2.940888572E9	148.3229859571323
2.948637949E9	156.43896713615024
2.956387326E9	152.72768670309654
2.964136703E9	155.0538860103627
2.97188608E9	161.625
2.979635457E9	178.3116883116883
2.987384834E9	151.25152129817445
2.995134211E9	150.4307535641548
3.002883588E9	147.99580888516346
3.010632965E9	157.5393442622951
3.018382342E9	144.00115273775216
3.026131719E9	151.70278637770897
3.033881096E9	148.62473347547976
3.040120924E9	141.05810546875
3.0439956125E9	165.32673267326732
3.04937985E9	159.67450980392158
3.057129227E9	163.3720430107527
3.064878604E9	168.40579710144928
3.072627981E9	129.28947368421052
3.080377358E9	0.0
3.088126735E9	0.0
3.095857451E9	257.5882352941176
3.0997320985E9	274.0
